загальнотеоретичний,一般理論の
загальнотехнічний,一般技術の
загальнотоксичний,一般毒性の
загальноуніверситетський,全学の
загальнофедеральний,全連邦の
загальнофранцузький,全フランスの
загальнофізичний,一般物理的な
загальнофілософський,一般哲学の
загальнохристиянський,全キリスト教の
загальнохірургічний,一般外科の
загальноцерковний,全教会の
загальноцивілізаційний,全文明的な
загальношахтний,全鉱山の
загальношкільний,全校の
загальнояпонський,全日本の
загальноімперський,全帝国の
загальноіндійський,全インドの
загальноінженерний,総合工学の
загальноіспанський,全スペインの
загальноісторичний,歴史全般の
загальноіталійський,全イタリアの
загальніше,より一般的に
загамселити,台無しにする
загарливий,日焼けしやすい
загарпунити,銛で突く
загартованіший,より鍛えられた
загартовування,鍛錬
загарячкувати,熱くなる
загасання,消失
загатний,堰の
загашник,隠し場所
загашники,隠し場所
загвинчування,ネジ締め
загвинчуватися,ねじ込まれる
загерметизований,密閉された
загерметизувати,密封する
загибилий,死んだ
загибл,死亡者
загибла,死亡した女性
загиблі,死者
загибти,ザギブティ
загигикати,笑い始める
загиготіти,笑い出す
загикутися,ひっかかる（方言）
загинайло,曲げ具
загинання,曲げ
загинувший,死亡した
загинулий,死亡した
загирити,加熱しすぎる
заглавний,タイトルの
загладжування,償い
заглембє,ザグウェンビエ
заглибний,深い
заглохлий,エンストした
заглохло,エンストした
заглохнути,エンストする
заглушатися,消音される
заглушуватися,消音される
заглючити,バグる
заглядіти,覗く
загнано,追い詰められて
загнисти,腐る
загнобити,抑圧する
загноєний,化膿した
загніватися,憤慨する
загнітко,ザグニトコ
заговор,陰謀 \ 陰謀（ロシア語）
заговори,陰謀
заговорил,話し始めた(ロシア語)
заговорювання,おまじない
заговір,陰謀
загодований,満足した
загодіренко,ザゴジレンコ
загодіти,喜ばせる
заголовковий,見出しの
заголосно,声高に
загон,囲い
загонисто,放牧的に
загонщик,狩猟の追い込み役
загонщики,追い込み役 \ 追い込み猟師
загорелся,燃え上がった
загоризонтний,超地平線の
загороджувач,防御者
загородний,郊外の（ロシア語）
загородник,郊外住民
загородника,柵の（属格）
загородники,ザゴロドニキ
загородній,郊外の
загородський,ザゴロドスキー
загорій,ザゴリー
загосподарювання,経済活動
загострювання,悪化
загострюючий,悪化させる
заготовлюватися,準備される
заготовлятися,準備される
заготовочний,調達の
заготовчий,調達の
заготскот,家畜調達
заграватися,遊びすぎる
заградзагін,阻止部隊
заградівський,ザフラディフの
заграницей,海外で
заграниця,外国
заграниці,海外で
заграничний,海外の（ロシア語）
загратися,遊びに夢中になる
загратований,格子状の
загребелля,ダム上流
загребельний,ダムの
загребельського,ザグレベルスキー
загребець,かき寄せる人
загребський,ザグレブの
загреміти,轟音を立て始める
загризатися,噛み合う
загримуватися,メイクする
загробити,脅かす
загрожений,脅かされた
загроженість,脅威の状態
загрожуваний,脅かされた
загрожуючий,脅威的な
загрозливість,脅威性
загрозливіше,より脅威的に
загрозливіший,より脅威的な
загрос,ザグロス
загросу,ザグロス（属格）
загрубіти,粗くなる
загрудинний,胸骨後の
загружений,ロードされた（ロシア語混合）
загрузка,ダウンロード
загрузти,はまり込む
загрязнения,汚染（ロシア語）
загсу,ЗАГС（婚姻登録所）
загублення,紛失
загубник,マウスピース
загуглити,ググる
загулялий,遊び歩いた
загумінок,納屋の後ろ
загундосити,鼻声になる
загуніс,ザグニス
загусання,濃縮
загусклий,密集した
загусний,濃厚化の
загусник,増粘剤
загустий,濃すぎる
загустіння,濃縮
загустіти,濃くなる
загучати,響かせる
загущений,濃密化された
загущення,濃縮
загущувати,濃くする
загущуватися,濃くなる
загущувач,増粘剤
загірський,ザギルスクの
загітований,扇動された
задавакувато,生意気に
задавальний,満足のいく
задавання,質問
задалась,うまくいった
задалекий,遠すぎる
задание,課題
задания,課題
задання,課題
задар,ザダル
задара,タダラ
задаремно,無駄に
задаровувати,贈与する
задарський,ザダルの
задарувати,贈り物する
задатися,気取る
задачей,課題（ロシア語）
задачи,課題
задачка,小問題
задаючий,与える
задвинут,押し込められた
задекламувати,朗読する
задекларований,申告された
задекларувати,申告する
задекларуватися,申告される
задекорований,装飾された
задекорувати,装飾する
задемонструвати,実演する
задепонований,預託された
задерака,喧嘩っ早い人
задеревацький,ザデレヴァツキーの
задержан,拘束された（ロシア語）
задержание,逮捕
задержании,拘留（ロシア語）
задержания,拘留 \ 拘留（ロシア語）
задерживати,遅らせる(ロシア語)
задержка,遅延（ロシア語）
задержутися,遅れる
задернований,芝生で覆われた
задеріївський,ザデリイフの
задзеркалля,鏡の国
задзеркальний,鏡の向こうの
задзім,ザジム
задимити,煙らせる
задимлено,煙に覆われて
задирання,いじめ
задихано,息切れして
задлятися,遅れる
задний,後ろの（ロシア語）
задниця,お尻
задньогрудей,後胸の
задньогруди,後胸部
задньомоторний,リアエンジンの
задньоприводин,後輪駆動の
задньоприводний,後輪駆動の
задньопривідин,後輪駆動の
задньопривідний,後輪駆動の
задньопрохідний,後肛の
задньопіднебінний,軟口蓋の
задньоязиковий,後舌音の
задністрянський,ザドニストリャンスキーの
задніти,触れる
задобрення,懐柔
задовбатися,うんざりする
задовбувати,うんざりさせる
задоволено,満足した
задоволеніший,より満足した
задоволити,満足させる
задовольняючий,満足させる
задовільнений,満足した
задовільнення,満足
задовільнив,満足させた
задовільнива,満足のいく
задовільнила,満足させた
задовільнилий,満足のいく（誤記）
задовільнило,満足させた
задовільнита,満足のいく
задовільнити,満足させる
задовільнитися,満足する
задовільняти,満足させる
задовільнятися,満足する
задовільність,満足度
задокументовати,文書化する
задокументовувати,文書化する
задолго,ずっと前に
задонецький,ザドネツキーの
задопомогій,援助の後で
задор,意気込み（ロシア語）
задорогий,高価な
задорого,高価に
задощений,雨に濡れた
задрафтований,ドラフトされた
задрафтовано,ドラフトされた
задрафтувати,ドラフトする
задригати,震える
задрожати,震える
задротований,オタク的
задрочений,やり込んだ（俗語）
задрукований,印刷された
задруковуваний,印刷される
задрібний,細かすぎる
задублий,ザドゥブリイ
задубнути,硬くなる
задубрівський,ザドゥブリフの
задубіло,硬くなった
задування,吹き込み
задудіти,吹き鳴らす
задуже,とても
задумане,意図された
задумано,意図された
задумка,アイデア
задумки,構想 \ 計画
задумкий,ZADUMKY（略語） \ 物思いにふけった
задумку,構想を
задумкій,考え込んだ
задумок,構想（属格複数） \ 計画
задумчивий,"物思いにふけった,思索的な"
задумчиво,物思いに耽って
задурювання,惑わし
задушевно,心から
заділ,予備
задільський,ザジルスキーの
заділі,前もって
задітися,触れられる
задіювання,動員
задіюванній,関与の(誤字)
задіювати,使用する
задіюватися,関与される
задіяння,関与
задіяність,"関与,使用"
задіятися,関与される
заевтектоїдний,亜共析の
заес,ZAES
заехати,立ち寄る（ロシア語）
заец,ザエツ
зажартувати,冗談を言う
зажгти,点火する
зажебоніти,震える
зажертися,むさぼり食う
заживлений,治癒した
заживлення,治癒
заживленній,治癒した（綴り誤り：заживлений）
заживляти,治癒させる
зажигати,点火する
зажий,生きた
зажим,クランプ
зажимати,押さえる
зажинковий,刈り入れ始めの
зажирілий,太った
зажиточний,裕福な
зажмурювати,目を細める
зажовувати,噛む
зажраний,貪欲な
зажратися,傲慢になる（俗語）
зажувати,噛む
зажурено,悲しげに
зажурно,悲しげに
зазакий,ザザキー
зазанати,経験する
зазаначати,記す
зазаначатися,記される（誤字）
зазаначити,注記する
зазанчати,始める
зазанчатися,のこぎり状になる
зазанчити,終える
зазбиратися,集まる
заздалегити,あらかじめ準備する
зазделегідь,事前に
заздравний,乾杯の
заздри,嫉妬
заздрівати,嫉妬する
заземлитися,接地する
заземлювальний,接地の
заземлюватися,接地される
заземлювач,接地装置
заземлюючий,接地する
заземляти,接地する
зазив,召喚
зазивний,呼びかけの
зазивно,誘うように
зазичати,借りてもらう
зазміїтися,蛇のようになる
зазнавання,"経験,遭遇"
зазнайка,うぬぼれ屋
зазнаний,うぬぼれた
зазначаєтсья,記載される（誤綴）
зазначитися,記される
зазначти,記す（誤綴）
зазначтися,記される
зазначувати,注記する
зазнимкувати,写真を撮る
зазнчати,"示す,印をつける"
зазнчатися,示される
зазнчити,記す
зазняти,傲慢になる
зазнятий,傲慢な
зазнять,受ける（誤綴）
зазнімкувати,撮影する
зазомбований,ゾンビ化された
зазомбувати,洗脳する
зазу,ザズー
зазубрин,ザズブリン（人名）
зазубрина,刻み目
зазубриніти,ギザギザにする
зазубрювання,暗記
заивий,ザイフの
заий,その
заикати,吃る
заинтересован,関心がある
зай,ウサギ \ ザイ
зайберт,ザイベルト
зайберта,ザイベルタ
зайве,余計な
зайди,立ち寄れ
зайй,ザイイ（誤字）
займ,ローン
займа,ローン
займанець,ザイマネツ
займань,火災
займаючий,占有する
займенниковий,代名詞の
займи,ローン
займити,占める
займитися,燃える
зайнаб,ザイナブ（人名）
зайнявший,占めた
зайордання,ヨルダン川東岸
зайорзати,いらいらする
зайсан,ザイサン
зайцево,ザイツェヴォ
зайцеподібний,ウサギのような
зайцеподібні,ウサギ目
зайцівський,ザイツィフの
зайчук,子ウサギ
зак,ザク \ ザック
закабалений,隷属させられた
закабалення,隷属化
закадрити,口説く
закадровий,ナレーションの
заказ,注文（ロシア語）
заказний,注文の
заказуха,注文品（俗語）
закаламутитися,濁る
закалка,焼き入れ
закалятися,鍛える
закаменілий,石化した
заканчивается,終わる（ロシア語）
заканчивати,終わる（ロシア語）
заканючити,駄々をこねる
закапсульований,カプセル化された
закаптурений,フードをかぶった
закарбовуватися,刻まれる
закарбуватися,刻まれる
закарстований,カルスト化した
закарі,ザカリー
закарія,ザカリア
закат,日没
закатаний,巻き上げられた
закатати,打ち込む
закатрупити,死体を埋める
закатування,拷問
закачатися,揺れ始める
закачка,アップロード
закачки,ダウンロード
закачкий,ザカチキーの
закачок,ダウンロード
закачуваний,ポンプで送られる
закачувань,ポンピング
закачуватися,ダウンロードされる
заквартирувати,宿営させる
закватирувати,宿泊させる
заквашувати,発酵させる
закзбори,選挙予備運動
заки,まで \ ザキ
закидатися,投げられる
закидний,投げ込みの
закидувал,投げた
закидуванній,投げ込まれた
закидувати,投げ込む（ロシア語）
закидує,投げ込む
заким,ZAKIM（略語）
закинутися,投げ込む
закинутість,見捨てられた状態
закислення,酸性化
закисний,酸性の
закишіти,群がり始める
закл,機関（略） \ 結論（略語）
закла,ザクラ
закладальний,創設の
закладеність,詰まり
закладна,抵当証書
закладники,人質
закладникий,人質の
закладчик,麻薬の隠し場所を作る者
закладчики,設置者
закладчикий,設立者の
заклацнути,カチッと鳴る
заклацнутися,カチャカチャ鳴る
заклеймити,烙印を押す
заклепковий,リベットの
заклеюватися,貼られる
закликальник,呼びかけ人
закликатися,呼びかけられる
закликаючий,"呼びかける,訴える"
заклинило,詰まった
заклинських,ザクリンスキーの
заклинювання,呪文
заклинюванній,くさび留めの
заклинює,呪文をかける
заклично,呼びかけて
закло,ザクロ
заклопотання,懸念
заклопотано,心配して
заключается,結論される（ロシア語）
заключати,締結する（ロシア語）
заключатися,結論づけられる
заключаютися,含まれる
заключени,囚人
заключение,結論
заключении,結論で（ロシア語）
заключений,囚人
заключения,結論 \ 結論(属格) \ 結論（ロシア語）
заключенний,結論された
заключення,結論
заключенній,囚人
заключити,締結する（ロシア語）
заключня,結論(方言)
заклякло,固まった
заклякти,凍りつく
заклікув,呼びかけた
заклічин,呼びかけ
заковзати,滑る
заковтування,飲み込み
заковтуватися,飲み込まれる
закодовувати,コード化する
закодуватися,コード化される
заколення,膝のけが
заколисатися,揺れる
заколисливо,子守唄のように
заколисуваний,揺られる
заколка,ヘアピン
заколонний,柱の後ろの
заколочений,板で塞がれた
заколювання,殺害
заколюватися,刺さる
закомпонований,配置された
закомпостований,堆肥化された
законий,法の(誤字)
законнообраний,合法的に選出された
законо,法律
законов,法律 \ 法律の \ 法律の（ロシア語）
законова,法の
законодавиця,女性立法者
законодавст,立法
законодавствомспливаій,立法浮上の
законодавсто,立法（誤字: законодавство）
законодавчо,立法的に
законодаство,立法
законодательний,立法の（ロシア語風）
законодательств,法律（複数属格） \ 立法
законодательствий,立法の
законодательство,法律（ロシア語） \ 立法（ロシア語）
законодатний,立法の
законознавство,法学
закономерности,法則性（ロシア語）
закононароджений,嫡出の
законопокірний,法に従順な
законопорушник,法律違反者
законопослушний,法を遵守する
законопрект,法案 \ 法案（綴り誤り）
законопроектний,法案の
законопроет,法案
законопроєкт,法案
законопроєкта,法案
законопроєкти,法案 \ 法案（複数）
законопроєктий,法案の
законопроєктний,法案の
законопроєкто,法案の
законопроєктом,法案 \ 法案（造格）
законопроєктя,法案
законопроєктіти,法案（誤字）
законослухняний,法律を守る
законослухняно,法を守って
законослухняність,法の遵守
законотворець,立法者
законотворчий,立法の
законоучитель,宗教教師
законпроект,法案
законпроєкт,法案
законсервованість,保存状態
законсервовувати,保存する
законсервуватися,保存される
законспірувати,隠蔽する
законтактувати,連絡を取る
законтрактуватися,契約する
законтурний,輪郭外の
закончил,終えた（ロシア語）
закончилась,終わった(ロシア語)
закончились,終わった
закончилось,終わった
закончился,終わった（ロシア語）
закончити,終了する
закончитися,終わる（ロシア語影響）
закончится,終わる
закончить,終える（ロシア語）
закоп,ザコパネ
закопанський,ザコパネの
закордоний,国境の
закордонних,海外の
закорковування,渋滞
закородонний,国境外の
закорочений,短絡した
закорінення,定着
закоріненість,根深さ
закотистий,埋もれた
закоханець,恋人
закохані,恋人同士
закоцюбти,愛する
закоштувати,味見する
закрайсвіття,世界の果て
закраска,塗装
закревський,ザクレフスキーの
закредитований,融資を受けた
закредитованість,過剰債務
закрема,クリームのために
закреп,固定
закрепа,ザクレパ \ 固定
закрепи,ザクレピ
закрепіти,強化される(誤記)
закреслення,抹消
закривавитися,血まみれになる
закривальний,閉鎖用の
закриваючий,閉じている
закривка,閉鎖
закритичний,超臨界の
закритокутовий,鋭角の
закритість,閉鎖性
закритіший,より閉鎖的な
закровавлений,血だらけの
закровоточити,出血し始める
закропитися,酔っぱらう
закрочим,ザクロチム
закруглитися,丸くなる
закруглюватися,丸くなる
закруглятися,丸くなる
закружити,回転させる
закручення,ねじり
закрученість,複雑さ
закріплювальний,固定の
закріплювач,固定具
закріплюючий,固定する
закріпостити,"農奴化する,束縛する"
закс,ZAKS
зактивісти,活動家たち（誤記）
закубанський,クバン川対岸の
закублитися,包まれる
закувікати,クー音を立てる
закудкудакати,コケコッコーと鳴き始める
закуліса,舞台裏
закулісся,舞台裏
закумкати,ゴッドファーザーになる
закумульований,蓄積された
закумулювати,蓄積する
закупати,買い物をする
закупатися,買い物をする
закупитися,買い物する
закупляти,買い付ける
закуплятися,購入される
закупнянський,ザクプニャの
закуповуваний,購入される
закуповуватися,購入される
закупорення,閉塞
закупоркий,閉塞の
закупорко,栓
закупорютися,詰まる
закупорює,詰まらせる
закупівельний,調達の
закупівельник,購買担当者
закупівельника,購買者
закупівельники,購入者
закурдаев,ザクルダエフ
закурдаєв,ザクルダエフ
закурликати,鳴き始める
закусилівський,ザクシリフスキー
закусочна,軽食店
закусь,軽食
закусювати,軽食をとる
закусюти,噛みつく
закутинецький,ザクティネツキー
закутковий,隅の
закуція,奥の部屋
закушканий,いじめられた
закцентувати,強調する
закшев,ザクシェフ
закшево,ザクシェヴォ
закшувек,ザクシュヴェク
закят,ザカート \ ザカート（喜捨）
закінф,ザキントス
закінцівка,エンディング \ 末尾
закінцівках,四肢
закінченя,終了
закічення,終了
залагоджуватися,調整される
залагодитися,解決される
заладити,調整する
заладитися,決定される
заладнати,調和させる
заладувати,積み込む
залаегерсег,ザラエゲルセグ
залайкати,吠え始める
заламуватися,屈折する
заламінований,ラミネートされた
заламінувати,ラミネートする
заласся,ザラッシャ
залатування,修繕
залатувати,修繕する
залаштунка,舞台裏
залаштунко,舞台裏
залаштунок,舞台裏
залебедіти,白鳥のように動く
залево,ザレヴォ（地名）
залегендований,伝説化された
заледь,かろうじて
залеж,依存
залежити,依存する
залежніший,より依存的な
залежі,鉱床
залесе,ザレセ
залесский,ザレスキー
залеський,ザレスキー
залеського,ザレスコホ
залеу,ザレウ
заливистий,よく響く
заливисто,響き渡って
заливчого,湾の
заликати,埋める
залипання,接着
залипський,ザリプスキー
залихоманити,熱狂させる
залишенець,残留者
залишенці,残留者
залишившихся,残った
залишился,残った
залишится,残る（ロシア語・未来形）
залишутися,残る（未来形）
залищитися,残される
залк,ZALK
залка,ザルカ
залку,ザルカ
заловити,捕まえる
залоговий,担保の
залогінений,ログインした
залогіненнний,ログインした
залогінитися,ログインする
заложив,抵当に入れた
заложити,設立する（ロシア語）
заложний,抵当の
залозецького,ザロゼツキー
залозистий,腺の
залокоцького,ザロコツキーの
заломаний,折れた
заломання,屈折
заломлюючий,屈折する
заломний,屈折の
залоскочувати,くすぐる
залубний,樹皮下の
залубня,ザルブニャ
залужанський,ザルジニー
залужений,牧草地の
залуження,草地化
залужити,草地化する
залуський,ザルスキー
залуських,ザルスキーの
залуцький,ザルツキーの
залучання,関与
залученість,関与
залучитися,巻き込まれる
залущати,皮をむく
заль,ホール
зальоти,ZALYOTY（略語）
зальцах,ザルツァハ
залюбити,愛し始める
залюбленість,恋愛
залюднення,人口増加
залюднюватися,人が住む
залютине,激怒（古語）
заля,ザリャ \ ザリャ(人名) \ ホール
залягаючий,横たわっている
залякувальний,脅迫の
залякуватися,脅される
залякуючий,脅迫的な
заляльковування,蛹化
заляпатися,汚れる
заляпотіти,汚れる
залях,ザリャフ
залєського,ザレスキー
залі,ホールで
залізи,鉄
залізистий,鉄分の多い
залізн,鉄の
залізницький,鉄道の
залізничий,鉄道の
залізничнетеплоенерго,鉄道熱エネルギー
залізничниця,鉄道員（女性）
залізничтеплоенерго,鉄道熱エネルギー
залізно,鉄のように
залізнодорожний,鉄道の
залізнодорожній,鉄道の
залізнорудний,鉄鉱石の
залізняковий,ゼリズニャコフの
залізнянський,ザリズニャンスキーの
залізобет,鉄筋コンクリート
залізобетонно,鉄筋コンクリートで
залізовмісний,鉄含有の
залізовуглецевий,鉄炭素の
залізодефіцитний,鉄欠乏の
залізомарганцевий,鉄マンガンの
залізонікелевий,鉄ニッケルの
залізоокисний,酸化鉄の
залізопрокатний,圧延の
залізців,ザリゼツィ
залікований,治療された
заліковка,成績表
заліковування,単位認定
заліковуватися,治療される
залісення,植林
залісецький,ザリセツキーの
заліснений,森に覆われた
заліський,ザリスキー（地名）
залісянський,ザリシャの
залісє,ザリーシェ
заліщик,ザリシチク
зам,副 \ 城
зама,ザマ
замазування,塗りつぶし
замакітрити,汚す
замальовуватися,描かれる
замалюватися,描かれる
заман,ザマン(人名)
замандрувати,旅に出る
замандюритися,さまよう
заманений,誘惑された
заманиха,エゾウコギ
заманути,誘い込む
замануха,おとり
заманювач,おとり
заманячіти,魅力的にする
заманіфестувати,宣言する
замараний,汚された
замарати,"汚す,汚染する"
замарстинова,ザマルスティノヴァ
замарстинів,ザマルスティニフ
замарстинівська,ザマルスティニフスカ
замарстинівській,ザマルスティニフスキーの
замаститися,脂っこくなる
заматерілий,熟練した
замати,疲れる（俗語）
заматися,巻き込まれる
заматюкатися,悪態をつく
замахатися,振りかぶる
замаяний,疲れ果てた
замбоанга,サンボアンガ（地名）
замбрув,ザンブルフ
замбієць,ザンビア人
замгендиректора,副社長
замгенпрокурор,検事総長代理
замгенпрокурора,副検事総長 \ 検事総長代理
замглав,副編集長
замглава,副責任者 \ 副長官
замголов,副議長 \ 副長
замголова,副責任者 \ 副長官
замгубернатора,副知事
замдиректора,副所長
замельдуватися,登録する
заменгофа,ザメンホフ（格変化形）
замений,代替の
заменити,置き換える
заменить,置き換える（ロシア語）
заместитель,代理 \ 代理（ロシア語）
заметеляти,吹雪になる
заметил,気づいた（ロシア語）
заметити,気づく（ロシア語）
заметитися,気づかれる
заметить,気づく
заметка,"メモ \ メモ,記事"
заметки,メモ
заметно,顕著に(ロシア語形)
заметок,メモ
замечания,注意
замечательний,素晴らしい
замечательно,素晴らしく
замешкатися,遅れる
замзам,ザムザム
замизканий,まばたきした
замий,ザミー
замикач,スイッチ
замикаючий,閉鎖する
замилений,石鹸を塗られた
замилитися,見慣れる
замиловано,魅了されて
замилюватися,見とれる
замирений,和平した
замироточити,聖油を流し始める
замисл,"意図 \ 計画,意図"
замисла,構想
замислий,考えた
замисло,意図
замисловицький,ザミスロヴィツクの
замислово,ザミスロヴォ
замислу,意図
замислі,計画
замишлятися,企てられる
замкерівникий,副リーダーの(誤記)
замкнуто,閉鎖的に
замковище,城跡
замкомбат,大隊副司令官
замлинський,ザムリンスキー
замліти,黙る
заммер,副市長
замміністр,副大臣
замміністра,副大臣
замначальник,副局長 \ 副長官代理
замначальникий,副責任者
замнути,踏みつぶす
замнятися,しわくちゃになる
замо,ザモ
замовлятися,注文される
замовність,注文性
замовчення,黙殺
замогти,できる（綴り誤り：不明確）
заможній,裕福な
заможніти,裕福になる
заможніше,より裕福に
замокання,濡れ
замокнути,濡れる
замом,代理
замордування,拷問死
заморний,海外の
замороження,凍結
заморожувальний,冷凍の
заморожуватися,凍結される
заморожуючий,凍結する
заморозитися,凍る
заморозка,冷凍
заморозкий,冷凍の
заморозко,冷凍
заморочка,悩み
заморочливий,面倒な
заморочуватися,悩む
замортизований,償却された
замоскворіччя,ザモスクヴォレチエ
замостянський,ザモスチャンスキー
замотатися,巻きつく
замотеличений,蝶のような
замотивувати,動機づける
замотуватися,巻き付けられる
замочний,錠の
замощення,舗装
зампред,副議長（略語）
зампрокурор,副検事 \ 副検察官
зампрокурора,副検事
замріяно,夢見がちに
замріяти,夢見る
замуж,結婚して \ 結婚して（女性）
замуже,既婚（女性）
замужема,既婚女性
замужній,既婚の
замулитися,泥で埋まる
замульчувати,マルチングする
замулятися,泥で覆われる
замуровування,壁で塞ぐこと
замуровуватися,壁に閉じ込められる
замуруватися,壁に囲まれる
замусолений,汚れた
замутитися,濁る
замутнений,濁った
замчати,沈黙する
замчиський,ザムチの
замчисько,城跡
замшовий,スエードの
заміксувати,ミックスする
замінимо,代替可能
заміновувати,地雷を敷設する
замінування,地雷設置
замінувань,地雷敷設(複数)
замінювання,代替
замірок,小測定
замірювання,測定
замірюватися,測られる
заміряний,測定された
замісний,代替の
заміститися,置き換わる
замісто,代わりに
замістя,代わりに
замісць,代わりに
заміт,吹きだまり
замітатися,掃かれる
замітний,目立つ
заміховського,ザミホフスキー
заміхівський,ザミヒフ村の
заміцний,堅固な
замішанець,関与者
заміщатися,置き換えられる
заміщеність,代替性
заміщуватися,代替される
заміщуючий,置換する
занавес,カーテン（ロシア語）
занавіс,カーテン
занавіса,カーテン
занавісочка,カーテン(指小)
занадтий,過度の
занамівір,ザナミビル
занапасти,ザナパスティ
занапаститися,破滅する
занапащувати,ザナパシュヴァティ
занасип,土塁
занасипнути,砂をかける
занатаження,荷積み
заначати,隠しておく
заначатися,隠される
заначив,隠した
заначива,へそくり
заначилий,隠された
заначити,隠しておく
заначка,隠し金（俗語）
зангане,ザンガネ
занго,ザンゴ
занде,ザンデ族
зандри,ザンドリ
зандровий,砂質平原の
зандів,サンディフ
занедбатися,放置される
занедбуватися,放置される
занедужання,病気
занемишль,ザネミシュリ
занемогти,病気になる
занепадаючий,衰退する
занепокоєно,心配して
занзібарський,ザンジバルの
занижуватися,過小評価される
занизування,過小評価
заний,その
заник,"衰退,消失"
заникати,衰退する
заникатися,没頭する
заникуватися,消滅する
занимает,占める
занимается,従事する（ロシア語）
занимались,従事していた
занимался,従事した
занимати,占める
заниматися,従事する
занимаются,従事する（ロシア語）
заничка,ザニチカ
занишпорити,拍車をかける
занньєр,ザニエール
занняття,授業(方言)
занній,後部の
заносний,傲慢な
занудно,退屈に
занудство,うるささ \ 退屈さ
занукати,うるさくし始める
занулення,ゼロ化
занумерований,番号付けられた
зануреність,没入
зануртувати,沈める
занурювальний,潜水の
заньківський,ザンキフスキの
заньківчанин,ザニキフチャニン（地名の住民）
заньківчанський,ザニキフチャンスキーの
заньєр,ザニエール
заньєром,ザニエル
занюханий,嗅ぎ慣れた
занюхати,嗅ぎつける
занюхувати,嗅ぎ始める
занюшити,嗅ぎ始める（完了形）
занят,忙しい
заняти,占める（ロシア語）
занятие,職業
занятий,占領された \ 忙しい（ロシア語）
занятися,従事する（方言）
занятия,授業
занятости,雇用
занятість,雇用
занівечити,台無しにする
занімати,占める（誤字）
заніматися,従事する
заніміло,しびれた
заніміння,しびれ
заніс,持ち込み
зао,"ZAO \ ZAO（閉鎖型株式会社,ロシア語）"
заобрійний,地平線の向こうの
заодин,一緒に
заозерський,ザオゼルスキーの
заозиратися,振り返る
заокруглий,丸みを帯びた
заокруглюватися,丸められる
заоралек,ザオラレク
заорювати,耕す
заохкати,ため息をつく
заохота,励まし
заохоти,励まし
заохотитися,励まされる
заохотливо,励ますように
заохочувально,奨励的に
заохочуючий,奨励する
заочка,通信教育の
заочноямковий,対生くぼみ状の
заощаджуватися,節約される
заощадливий,節約の
заощадливо,節約して
зап,西 \ 西（略）
запа,ザパ（略称）
запагубити,破壊する
запад,西
западаючий,"沈む,くぼむ"
западенець,西ウクライナ人
западенний,西部の（方言）
западенський,ザパデンスキーの
западинський,ザパディンスキーの
западло,ザパドロ \ 西の
западная,西部の（ロシア語）
западний,西の（ロシア語的）
западноевропейская,西ヨーロッパの
западноевропейский,西ヨーロッパの(ロシア語) \ 西ヨーロッパの（ロシア語）
западной,西の
западнорусский,西ロシアの（ロシア語）
запаковуватися,梱包される
запакуватися,包装される
запальніше,より炎症的に
запалювач,ライター
запалюючий,点火の
запаморочливо,めまいがするように
запам'ятатися,記憶される
запамятатися,忘れ去られる
запанірувати,パン粉をつける
запаркуватися,駐車する
запарюватися,蒸れる
запасання,備蓄
запасаючий,蓄える
запасов,予備の
запасовий,予備の
запацьорений,汚れた
запаювання,はんだ付け
запевний,"保証された,確信した"
запевно,確実に
запевнятися,確信する
запезпечити,確保する
запекліше,より激しく
запеленати,おくるみに包む
заперечник,否定者
заперечувальний,否定の
заперечуваний,否定される
заперечуватися,否認される
заперечувач,否定者
заперечувачи,否定論者
заперечуючий,否定する
запечатуватися,封印される
запивання,飲酒
запикутися,苦しむ
запилитися,ほこりをかぶる
запилювання,受粉
запилюватися,受粉される
запилювач,ポリネーター
запилючений,ほこりまみれの
запирання,閉鎖
записувальний,録音の
записуваний,記録可能な
записуючий,記録する
запись,記録
записі,記録において
запитальник,質問票
запитально,質問的に
запитання-відповідь,質疑応答
запитаня,質問（誤記）
запитий,酔っ払った
запитливо,好奇心をもって
запитний,質問の
запитувальний,質問の
запитування,質問
запитуючий,質問する
запихання,詰め込み
запихнути,押し込む
запишний,記録の
заплановий,計画された
заплатил,支払った
заплатинський,ザプラティンスキー（地名）
заплатка,つぎ当て
заплатю,支払う
заплечикий,ザプレチキイ
запломеніти,燃え上がる
заплотний,柵の
заплутаний,複雑な
заплутано,複雑に
заплутаніше,より複雑に
заплутаніший,より複雑な
заплющати,まばたきする
заплямитися,汚れる
заплямуватися,染みになる
заплянований,計画された
запліднитися,受精する
запліднюватися,受精される
запліднюючий,受精させる
заплічник,リュックサック
запобігатися,防がれる
запобіжниковий,ヒューズの
заповажати,尊敬し始める
заповдіний,朝の
заповедний,聖なる
заповедник,保護区 \ 自然保護区
заповедники,保護区
заповедникий,保護区の
заповедников,保護区（ロシア語属格）
заповедности,保護区性
заповзятіше,より熱心に
заповитий,覆われた
заповненість,充填度
заповнюваність,充填率
заповідальний,遺言の
заповідання,遺言
заповідач,遺言者
заповіджений,約束された
заповідність,遺言性
заповістити,通知する
заповіститися,告げられる
заподіюваний,引き起こされる
заподіюватися,引き起こされる
запозичуватися,借用される
